row_index,doc_id,title,president,date,snippet_norm,verse_range,verse_text,match_proba,judgement,reason,confidence
164,7214185765567207598,Address Before a Joint Session of the Congress on the State of the Union,William J. Clinton,1995-01-24,if there are let's talk about them and let's do them but let's not go back on the things that we did last year that we know work that we know work because the local law enforcement officers tell us that we did the right thing because local community leaders who have worked for years,1 John 2:3,"And hereby we do know that we know him, if we keep his commandments.",0.16228146550137085,MAYBE,,0.4
166,7214185765567207598,Address Before a Joint Session of the Congress on the State of the Union,William J. Clinton,1995-01-24,on those who make the right choices for themselves their families and their communities i have proposed the middle class bill of rights which should properly be called the bill of rights and responsibilities because its provisions only benefit those who are working to educate and raise their children and to educate themselves it will,Matthew 5:9,Blessed are the peacemakers: for they shall be called the children of God.,0.6183766683120574,MAYBE,,0.6
167,7214185765567207598,Address Before a Joint Session of the Congress on the State of the Union,William J. Clinton,1995-01-24,one another you did it for your country we all gain when we give and we reap what we sow that's at the heart of this new covenant responsibility opportunity and citizenship more than stale chapters in some remote civic book they're still the virtue by which we can fulfill ourselves and reach our god-given potential and be like them and also to fulfill the eternal promise of this country the enduring dream from that first and most sacred covenant i believe every person in this country still believes that we are created equal and given by our creator the right to life liberty and,Exodus 24:7,"And he took the book of the covenant, and read in the audience of the people: and they said, All that the LORD hath said will we do, and be obedient.",0.2622200692368878,MAYBE,,0.7
169,7560880874924185897,Annual Message to the Congress on the State of the Union.,Lyndon B. Johnson,1966-01-12,eight men last year for every one of ours the enemy is no longer close to victory time is no longer on his side there is no cause to doubt the american commitment our decision to stand firm has been matched by our desire for peace in 1965 alone we,Isaiah 48:22,"There is no peace, saith the LORD, unto the wicked.",0.14217217942440794,MAYBE,,0.6
172,7565568228687087291,Address Before a Joint Session of the Congress on the State of the Union,William J. Clinton,1998-01-27,"honest communication and citizen service we can unite a diverse people in freedom and mutual respect we are many we must be one in that spirit let us lift our eyes to the new millennium how will we mark that passage it just happens once every 1,000 years this year hillary and i launched the",Galatians 5:25,"If we live in the Spirit, let us also walk in the Spirit.",0.1616652234544524,MAYBE,,0.6
174,7648267773521679176,Address Before a Joint Session of Congress on the State of the Union,Ronald Reagan,1986-02-04,we stand for an idea whose time is now only by lifting the weights from the shoulders of all can people truly prosper and can peace among all nations be secure teddy roosevelt said that a nation that does great work lives forever we have done well but we cannot stop at the foothills when,Mark 13:10,And the gospel must first be published among all nations.,0.17879598881455314,MAYBE,,0.4
178,8104471517988612494,Address Before a Joint Session of the Congress on the State of the Union,Barack Obama,2014-01-28,her some peace of mind and plus she'll appreciate hearing from you laughter after all that's the spirit that has always moved this nation forward it's the spirit of citizenship the recognition that through hard work and responsibility we can pursue our individual dreams but still come together as one american family to make sure,Ephesians 4:23,And be renewed in the spirit of your mind;,0.22111223955239911,MAYBE,,0.4
182,8185582411626121678,Annual Message to the Congress on the State of the Union,Dwight D. Eisenhower,1955-01-06,directly and through the united nations to less developed countries to strengthen their independence and raise their living standards many another step must be taken in and among the nations of the free world to release forces of private initiative in our own nation these forces have brought strength and prosperity once released they will,Psalms 106:27,"To overthrow their seed also among the nations, and to scatter them in the lands.",0.6849336700037698,MAYBE,,0.6
183,8185582411626121678,Annual Message to the Congress on the State of the Union,Dwight D. Eisenhower,1955-01-06,resources with respect to them i believe that the nation must adhere to three fundamental policies first to develop wisely use and conserve basic resources from generation to generation second to follow the historic pattern of developing these resources primarily by private citizens under fair provisions of law including restraints for proper conservation and third,Joel 3:20,"But Judah shall dwell for ever, and Jerusalem from generation to generation.",0.11559735121593905,MAYBE,,0.4
188,9004853302705000932,Address Before a Joint Session of the Congress on the State of the Union,George Bush,1992-01-28,aside and get the job done because it's the right thing to do the power of america rests in a stirring but simple idea that people will do great things if only you set them free well we're going to set the economy free for if this age of miracles and wonders has taught us,Joel 2:21,"Fear not, O land; be glad and rejoice: for the LORD will do great things.",0.2805114416220163,MAYBE,,0.6
190,9004853302705000932,Address Before a Joint Session of the Congress on the State of the Union,George Bush,1992-01-28,nation's good i'm doing what i think is right and i am proposing what i know will help i pride myself that i'm a prudent man and i believe that patience is a virtue but i understand that politics is for some a game and that sometimes the game is,Proverbs 12:23,A prudent man concealeth knowledge: but the heart of fools proclaimeth foolishness.,0.18117536944762258,MAYBE,,0.6
191,9004853302705000932,Address Before a Joint Session of the Congress on the State of the Union,George Bush,1992-01-28,by inch and day by day and those who would stop us had better step aside because i look at hard times and i make this vow this will not stand and so we move on together a rising nation the once and future miracle that is still this night,Deuteronomy 29:14,Neither with you only do I make this covenant and this oath;,0.13449781610442818,MAYBE,,0.5
192,9004853302705000932,Address Before a Joint Session of the Congress on the State of the Union,George Bush,1992-01-28,this vow this will not stand and so we move on together a rising nation the once and future miracle that is still this night the hope of the world thank you god bless you and god bless our beloved country thank you very very much george bush address before a joint session of the,Acts 26:6,And now I stand and am judged for the hope of the promise made of God unto our fathers:,0.5302307566485817,MAYBE,,0.4
